Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
525bc1cd520336ff0af7f415e91672a05267b0dc4e8b17aa3bdf553cddc209e3,2022-07,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
febb2e7c93d95d0bd022e2e11da6220317c36335ec3f55f634c4684af72ab41d,2022-07,Gwent Police,Gwent Police,-3.166006,51.778925,On or near Queen Street,W01001469,Blaenau Gwent 005F,Offender given a caution
a55adad73e45ba7b20e6912be13e1a5b53dac2fef8bd31436b8b0ca0f73f4074,2022-07,Gwent Police,Gwent Police,-3.211719,51.662831,On or near Clos Afon Tywi,W01001388,Caerphilly 007D,Suspect charged
61d2a6e98571effb20dd7965426350218d3b9021f0d902054bb07c3d393d6271,2022-07,Gwent Police,Gwent Police,-3.092840,51.612046,On or near ,W01001410,Caerphilly 016D,Unable to prosecute suspect
764c91cef8b524849161c1f65b94926c230169cf6ccd6d2a8546f2ad523d034e,2022-07,Gwent Police,Gwent Police,-2.671097,51.624582,On or near Somerset Way,W01001593,Monmouthshire 008E,Unable to prosecute suspect
76b0c4c6158f30dcfa94a7f938e2e29b5932456377f4b67be32384bb94989e78,2022-07,Gwent Police,Gwent Police,-3.000123,51.645861,On or near B4236,W01001508,Torfaen 013C,Suspect charged
b79b624d28526533da61e6a70d0b699568361709189185e4faaa110e005ea6b5,2022-07,Gwent Police,Gwent Police,-3.010475,51.662262,On or near Five Oaks Lane,W01001493,Torfaen 008A,Suspect charged
ea4f646063e2d97a69fa1b718ff6caac4445c71453818dff5d022584df136ee1,2022-07,Gwent Police,Gwent Police,-3.021495,51.610969,On or near Livale Court,W01001618,Newport 003B,Suspect charged
0ee3a20d5783805b99671d876042e86dd69b63de04d220554982b79aa58c89d1,2022-07,Gwent Police,Gwent Police,-3.021495,51.610969,On or near Livale Court,W01001618,Newport 003B,Suspect charged
b3de208d39509b508360d9f704f307a4fe6b91d427a5f1a0bb394c483bcf94e3,2022-07,Gwent Police,Gwent Police,-3.021495,51.610969,On or near Livale Court,W01001618,Newport 003B,Suspect charged
62e957938d560ba8a60e2a2f5c23e1550f840301d816b6a6081ef49ede6b13b4,2022-07,Gwent Police,Gwent Police,-3.022001,51.562742,On or near Kestrel Way,W01001689,Newport 019D,Unable to prosecute suspect
2b8420283ecd5e0ae2264aaad2ef202468551c7f0bfa77a0b29d3424d6e995db,2022-07,Gwent Police,Gwent Police,-2.995634,51.589387,On or near Market Street,W01001685,Newport 014B,Suspect charged
8ed8013e2db711feafde6f701c41d18f5c2c60779fd5519acd33944ba3977734,2022-07,Gwent Police,Gwent Police,-3.180187,51.618949,On or near Western Terrace,W01001430,Caerphilly 015B,Unable to prosecute suspect
722c5af93878b96942a9ff5f7ae68bc2fe45a984227f440c4c2a2a68e376e010,2022-07,Gwent Police,Gwent Police,-2.939912,51.586420,On or near Eric Coates Close,W01001668,Newport 010D,Unable to prosecute suspect
0e24d1d128278c36d8be0ae19da33fb3420fcfad994ac3777ec2b2212569e1f1,2022-07,Gwent Police,Gwent Police,-3.027327,51.653062,On or near ,W01001528,Torfaen 010D,Suspect charged
57e74d5117b2e7732ac8610bc19fb4e85aa31071225811b662d05bb6fa834e8b,2022-07,Gwent Police,Gwent Police,-3.221573,51.587818,On or near South Pandy Road,W01001373,Caerphilly 022C,Unable to prosecute suspect
595e63810cbb4a31f7592cf27591f0a15f77e6fff818d2e6c9929fa4def2f330,2022-07,Gwent Police,Gwent Police,-2.727765,51.805572,On or near Wonastow Close,W01001577,Monmouthshire 004E,Suspect charged
86f5453dfc46c9f101b1cfcbdc9048b70301312d6f11ddd194326c50306930fe,2022-07,Gwent Police,Gwent Police,-2.977369,51.581079,On or near Seabreeze Crescent,W01001644,Newport 013C,Unable to prosecute suspect
842fe76000cdb3885588707e21ac17d8d70bb4af60dd8c06f5e8b60a52d82669,2022-07,Gwent Police,Gwent Police,-3.136920,51.731870,On or near Diamond Jubilee Terrace,W01001435,Blaenau Gwent 008A,Unable to prosecute suspect
124337d6a7f7aff01b03c284c2f5fb398c234fc357d5582423469d0721d40774,2022-07,Gwent Police,Gwent Police,-3.062232,51.816513,On or near Stephens Crescent,W01001569,Monmouthshire 003E,Unable to prosecute suspect
cea9048fcdf8bab1fdcb1c2dcb6c2a11d4e52700692e8cec1682caa9a377c548,2022-07,Gwent Police,Gwent Police,-3.136920,51.731870,On or near Diamond Jubilee Terrace,W01001435,Blaenau Gwent 008A,Unable to prosecute suspect
37c696220d6d3c0aafcb0ef43d080e945d2f9de6d540e75600eaaa3ada390b7d,2022-07,Gwent Police,Gwent Police,-3.021161,51.655255,On or near ,W01001506,Torfaen 010A,Unable to prosecute suspect
23845297bac9d58bf1b910f07f158439ecfd9fdff4f8e0ac2136e2939454b4de,2022-07,Gwent Police,Gwent Police,-3.017831,51.567877,On or near St Brides Gardens,W01001634,Newport 019B,Unable to prosecute suspect
e8abcda8ea7b88adfbaeac94033cdc50c5ada986991fab2617b90b957393c9f1,2022-07,Gwent Police,Gwent Police,-2.961163,51.580458,On or near Reene Court,W01001648,Newport 015G,Unable to prosecute suspect
4292bef93b24fd4f7c5e8b790d33bbc7bd487c5bfb492fb51ef54cef132e27bc,2022-07,Gwent Police,Gwent Police,-2.679148,51.639408,On or near High View,W01001586,Monmouthshire 007D,Unable to prosecute suspect
eeb7225b5ebd46d87e0f1fbec4b923f57bd074704d01d6a1d8d812053ac4136e,2022-07,Gwent Police,Gwent Police,-3.046070,51.651574,On or near Ravenscourt,W01001503,Torfaen 009B,Unable to prosecute suspect
3631bcbbf97210d542f71308b180cc25823ec34819dbd96a6fc9858206eea6dc,2022-07,Gwent Police,Gwent Police,-3.015665,51.638336,On or near Greenwillows,W01001504,Torfaen 013A,Unable to prosecute suspect
b9dbda14dd67e3daacceb0be7933986a39b5089ed173e1c81502e1e84f690c8f,2022-07,Gwent Police,Gwent Police,-3.236352,51.691356,On or near Heolddu Crescent,W01001336,Caerphilly 004A,Unable to prosecute suspect
b18c04c2e050c0a8886b0b01edcd0d587ae6d6a77fc078d33f5e6ab706d9c2eb,2022-07,Gwent Police,Gwent Police,-3.236352,51.691356,On or near Heolddu Crescent,W01001336,Caerphilly 004A,Unable to prosecute suspect
cd3a99b60b7d6da5765ad37d1d4a26f25e91cf87acb43c0b7a3fd29fb89745e6,2022-07,Gwent Police,Gwent Police,-3.218115,51.583215,On or near Acre Close,W01001372,Caerphilly 022B,Unable to prosecute suspect
eeb85c56f52fc9ec1dc660394e18defae64dc08a77488037c9b6b06b39176d7c,2022-07,Gwent Police,Gwent Police,-3.276049,51.785326,On or near Siloam Close,W01001474,Blaenau Gwent 003C,Suspect charged
db6288cff64ee81b911d39c428cdb86374373f34c4dbe1be94526029ed2e8ff6,2022-07,Gwent Police,Gwent Police,-3.165960,51.593060,On or near Dickens Court,W01001345,Caerphilly 021C,Unable to prosecute suspect
b8bc3332e98b3156670414f1645d46e35be5b6d8a4d0a27385dcdb28d3004dae,2022-07,Gwent Police,Gwent Police,-3.214461,51.556583,On or near Cefn Carnau Lane,W01001426,Caerphilly 024E,Unable to prosecute suspect
36aca22f146f07414748a45f8f692d76fa0e58d102f4cbdeaa0a5cd3f7fd55df,2022-07,Gwent Police,Gwent Police,-3.221631,51.578691,On or near Tafwys Walk,W01001370,Caerphilly 023A,Unable to prosecute suspect
9234255bece890294a17e4797728021018f5aa67b022b47ab1d9b895cd66e88b,2022-07,Gwent Police,Gwent Police,-3.208066,51.772197,On or near Saron Place,W01001461,Blaenau Gwent 007F,Unable to prosecute suspect
4cc4fe0d4e5e9cbc1f428fb582b3c6c3f8d41c7c1fce974d002c275a85ded1d6,2022-07,Gwent Police,Gwent Police,-2.830051,51.579786,On or near ,W01001573,Monmouthshire 011B,Unable to prosecute suspect
011ac3da52aa5c36842443258c1d7147124a86d0ea41f0da081e6228b15c31bd,2022-07,Gwent Police,Gwent Police,-2.947398,51.584094,On or near Walton Close,W01001609,Newport 015B,Unable to prosecute suspect
07f0d441deb029b0b434c444a3dd769c2a0a29607ac2df01662b03e57b241ef1,2022-07,Gwent Police,Gwent Police,-3.202119,51.797084,On or near Heol Siloam,W01001440,Blaenau Gwent 001A,Unable to prosecute suspect
219baf0a6a45d91fef69c774cddba7e2dbc2f1988241a9bce2e30f211ef62193,2022-07,Gwent Police,Gwent Police,-3.228303,51.646806,On or near Heol Dewi,W01001365,Caerphilly 012C,Unable to prosecute suspect
bc80e8b4aafb0a38e08f6165b61575391fe8fb844ca50d156cfbbc05f72ace14,2022-07,Gwent Police,Gwent Police,-3.299573,51.774548,On or near Collins' Row,W01001429,Caerphilly 001F,Unable to prosecute suspect
258ba33c14295913c03e198a91aaaf5d5168a72212ffa6cf4055e32c67288586,2022-07,Gwent Police,Gwent Police,-3.189464,51.651675,On or near Sir Ivor Lane,W01001403,Caerphilly 011C,Unable to prosecute suspect
4c7d12be6e3e38a90eb9402d0975d1fea3a573973158f08926d016cc25e2b13f,2022-07,Gwent Police,Gwent Police,-2.974967,51.583500,On or near Bilston Street,W01001644,Newport 013C,Unable to prosecute suspect
61522f18d280991a0d77ab6778bed59a6df7f37497a69883028d4368a1fd35f5,2022-07,Gwent Police,Gwent Police,-3.189464,51.651675,On or near Sir Ivor Lane,W01001403,Caerphilly 011C,Unable to prosecute suspect
46ce829fe8e852295ccb832464adfbbb3475d766e06f40be3cf3bcb260161f8a,2022-07,Gwent Police,Gwent Police,-3.233607,51.581803,On or near Mill Close,W01001396,Caerphilly 023D,Unable to prosecute suspect
4392393c9958b7ebdc224e0922fbb5a4fb9766b3e01f63eb824952dbb4b314fe,2022-07,Gwent Police,Gwent Police,-3.195582,51.669911,On or near ,W01001347,Caerphilly 005C,Unable to prosecute suspect
c8030da816823b0a639af8b4f99fdfc9c568c070ae9085871a33aa496804dd7e,2022-07,Gwent Police,Gwent Police,-3.192755,51.654240,On or near Penllwyn Lane,W01001403,Caerphilly 011C,Unable to prosecute suspect
445481ad5ed5b56def66616519751b6f0740866ac8fc0b7286a2538c1f0dbc85,2022-07,Gwent Police,Gwent Police,-2.944516,51.586392,On or near Penkin Close,W01001609,Newport 015B,Unable to prosecute suspect
66cfed7be2ddff03a1fa1d9094e4f6264edbcc2de7d5a9906409ba57c97d2f29,2022-07,Gwent Police,Gwent Police,-3.007754,51.645867,On or near Llan-Yr-Avon Square,W01001508,Torfaen 013C,Unable to prosecute suspect
dd8f413405a8f37d2f4f6521f9bd69e0ec20cdb99c11472f9bae4985993276c5,2022-07,Gwent Police,Gwent Police,-3.208446,51.583252,On or near Bedwas Road,W01001372,Caerphilly 022B,Unable to prosecute suspect
1f1c01ef07d0fccc887af8f638d84965753177d864401a799788055a5b4e57d0,2022-07,Gwent Police,Gwent Police,-3.088129,51.602502,On or near Ty-Isaf Crescent,W01001413,Caerphilly 017C,Unable to prosecute suspect
857430fc477f2f52ff26e850a91a3525234b2f115bf80bb9c1d42acfd9dd264b,2022-07,Gwent Police,Gwent Police,-3.238030,51.723124,On or near Fernhill Terrace,W01001386,Caerphilly 002E,Unable to prosecute suspect
e3830e05a727497942eb3d05aa30a90b01bae1d835d518754521f4d75fdf99ea,2022-07,Gwent Police,Gwent Police,-3.245013,51.575613,On or near Cae'r Enfys,W01001398,Caerphilly 024A,Unable to prosecute suspect
8f2e0c3468a5569cc4853a596fa56d57a9732fbdbbb2f67d9d70a4695cb827d6,2022-07,Gwent Police,Gwent Police,-3.015148,51.567280,On or near Maesglas Grove,W01001634,Newport 019B,Unable to prosecute suspect
acb9b5473f3db6dd566a5c6ca8920b579d9bfd6d1c856ba602d49ff948d944c4,2022-07,Gwent Police,Gwent Police,-3.240721,51.651126,On or near Clos Y Barcud,W01001432,Caerphilly 013D,Unable to prosecute suspect
e16243576bec36aa16c31a0291f1dfa8715553595004b0354d3c2bc126dc6eb5,2022-07,Gwent Police,Gwent Police,-3.248948,51.722676,On or near School Street,W01001386,Caerphilly 002E,Unable to prosecute suspect
17952075b3375c72067782ab304c9bb467223217e58a5b0f519ca2cd1a784f68,2022-07,Gwent Police,Gwent Police,-3.040289,51.638993,On or near Offway,W01001492,Torfaen 012A,Unable to prosecute suspect
23faa47b5657fc819afa93b52fdd1996a46e551c5d757a3177c91d5a7719bc4b,2022-07,Gwent Police,Gwent Police,-3.050665,51.717109,On or near Elm Close,W01001531,Torfaen 003D,Unable to prosecute suspect
89860f52007317754d2a7859e77b395a177dc0ce562f00c16e51d3469ef4f3ef,2022-07,Gwent Police,Gwent Police,-3.212619,51.663496,On or near Clos Gronw,W01001388,Caerphilly 007D,Unable to prosecute suspect
a7011bba42ad17f6c4a0a22182854e31f2dbf73c199a37726fc0952493b04355,2022-07,Gwent Police,Gwent Police,-3.042495,51.643163,On or near Jule Road,W01001498,Torfaen 011B,Unable to prosecute suspect
ec5c50cd968ff69afaa4628b53dd5e30cd009b00a14fe481e9ca2c55f9a24c5c,2022-07,Gwent Police,Gwent Police,-3.051136,51.641845,On or near Farlays,W01001497,Torfaen 011A,Unable to prosecute suspect
a9f0b2021ce8b80050356d9f1f22cb98689dbaea689611b4afb5a0ccb1c8f192,2022-07,Gwent Police,Gwent Police,-3.020514,51.652186,On or near ,W01001506,Torfaen 010A,Unable to prosecute suspect
70ecf2ada151d643276459d46b486266bce1cd18b41102f1f1f677bce09b774b,2022-07,Gwent Police,Gwent Police,-3.275777,51.754119,On or near B4256,W01001376,Caerphilly 001C,Unable to prosecute suspect
94b71ca09cb397acad836358c69906aea8861725335609d9dbb233afb2c7c02b,2022-07,Gwent Police,Gwent Police,-3.070186,51.593478,On or near Tulip Walk,W01001670,Newport 009B,Unable to prosecute suspect
5a40207ed8e23666be80b4a255d1c26c48ea4db85427f7d58b90c0d0a20b20e4,2022-07,Gwent Police,Gwent Police,-2.984278,51.602277,On or near Stockton Road,W01001677,Newport 007C,Unable to prosecute suspect
46e46d656a05b1c61424fc2a3fe37de457dcfcb0123ff3f662b97c06397ad85c,2022-07,Gwent Police,Gwent Police,-3.275777,51.754119,On or near B4256,W01001376,Caerphilly 001C,Unable to prosecute suspect
9be1a829ded9650b9f16f427e5c341c7036a3b178d7664d59b99148848c729b9,2022-07,Gwent Police,Gwent Police,-2.687706,51.647243,On or near The Cloisters,W01001585,Monmouthshire 007C,Unable to prosecute suspect
6bd6ec4a5e43bc633aaaec865ba3aa60671b961600c2b2aa1e81dc549e0ba580,2022-07,Gwent Police,Gwent Police,-3.295818,51.738056,On or near Heol Iago,W01001361,Caerphilly 002B,Unable to prosecute suspect
877adf96a22e93725ea157719ec3288eff604dab2ca11c49eeb814457f6b87b8,2022-07,Gwent Police,Gwent Police,-2.961676,51.598607,On or near Renoir Road,W01001614,Newport 005A,Unable to prosecute suspect
b09c61247caafd830339a1f67c83ab36c782e95c6f20e666374cd03bc698d6d9,2022-07,Gwent Police,Gwent Police,-3.210436,51.586981,On or near Linden Grove,W01001372,Caerphilly 022B,Unable to prosecute suspect
097c7d19ff039569fb40087c9e42897e45eb1f430fc934f1458cd6ecb4e781ab,2022-07,Gwent Police,Gwent Police,-3.032452,51.661010,On or near Church Road,W01001522,Torfaen 007D,Unable to prosecute suspect
d501d9ba27baca2050686f4d28a981d8ec6b42f091d40c1f5f5b956156e05777,2022-07,Gwent Police,Gwent Police,-3.105279,51.614220,On or near Cwrt Yr Ysgol,W01001411,Caerphilly 017A,Unable to prosecute suspect
19fe358574da0291e357c9c73d75523a7f072db58d71b1f8e1e5afcb23f9d8a3,2022-07,Gwent Police,Gwent Police,-3.105279,51.614220,On or near Cwrt Yr Ysgol,W01001411,Caerphilly 017A,Unable to prosecute suspect
65ad9700c701c9764991b6773cdf414e1add9172c30745a80e6d8ff7ce1daead,2022-07,Gwent Police,Gwent Police,-3.158967,51.776873,On or near Pant View,W01001469,Blaenau Gwent 005F,Unable to prosecute suspect
b268f01a654f5863b4be1bac21e8c9f93ee3a547ebd0681cfb70eaa649fc5004,2022-07,Gwent Police,Gwent Police,-2.760291,51.590374,On or near Westfield,W01001551,Monmouthshire 010C,Unable to prosecute suspect
7918badf47b2b367823a02f34df5a9dcb8bd4e887442ac646766273ece6e0380,2022-07,Gwent Police,Gwent Police,-3.182794,51.592010,On or near Coronation Street,W01001346,Caerphilly 020D,Unable to prosecute suspect
e14c1bc9378f339216f065f30ff4795dcf9b47251e310302f19657e6be24b050,2022-07,Gwent Police,Gwent Police,-3.031489,51.637730,On or near Hollybush View,W01001534,Torfaen 012C,Unable to prosecute suspect
a96bcfdb86586359adbf4ec85cc5bc9b2b0e0f7807a0f60686321e03b59a5998,2022-07,Gwent Police,Gwent Police,-3.031489,51.637730,On or near Hollybush View,W01001534,Torfaen 012C,Unable to prosecute suspect
d53ded06a88ab65b70aff4773e8f4bc63f49d307d774a95a93211c925cd6871a,2022-07,Gwent Police,Gwent Police,-3.016441,51.637484,On or near Abbey Green,W01001505,Torfaen 013B,Unable to prosecute suspect
31e526ce8fc139b3eb8c7593f985f2fc76beacf6aa69c8946d9e5b670ed35ccf,2022-07,Gwent Police,Gwent Police,-3.213201,51.571576,On or near Heol Awstin,W01001425,Caerphilly 024D,Unable to prosecute suspect
a3a4a167cbdfbf817c82151445130fc4f775c3dac672dc0658923665ab7b2c5b,2022-07,Gwent Police,Gwent Police,-3.033953,51.650765,On or near Coed y Garn,W01001528,Torfaen 010D,Unable to prosecute suspect
8d43a5df81f03e89d6a1161d45014ae28cdf0df5d47431ba3b80e793da9ecfc1,2022-07,Gwent Police,Gwent Police,-3.023974,51.561979,On or near Duffryn Drive,W01001689,Newport 019D,Unable to prosecute suspect
914123d3d0e90d53cc4f30a21e3dcd19ebfa803fcd4457c5ee4b90ddec706a34,2022-07,Gwent Police,Gwent Police,-3.031489,51.637730,On or near Hollybush View,W01001534,Torfaen 012C,Unable to prosecute suspect
0413022bb2bff1199d13e3d90dc91fe1d043ff533c9506b7337e290aebf0fd40,2022-07,Gwent Police,Gwent Police,-3.049782,51.660209,On or near Taff Court,W01001536,Torfaen 009C,Unable to prosecute suspect
553089dda89fad24946e813cc474014b1bc2ec939e27b84649c1727e260d5579,2022-07,Gwent Police,Gwent Police,-3.011013,51.650713,On or near Grey Waters,W01001507,Torfaen 008D,Unable to prosecute suspect
3f62bb7e8c8f57645553893ac79154c2f79637daa651e5acabd65133d96088d2,2022-07,Gwent Police,Gwent Police,-3.020323,51.640481,On or near Oaktree Court,W01001504,Torfaen 013A,Unable to prosecute suspect
0c46123338b905802f042b10675da12b506fb6419b22a8e1c130ac6f0aff6be2,2022-07,Gwent Police,Gwent Police,-3.212619,51.663496,On or near Clos Gronw,W01001388,Caerphilly 007D,Unable to prosecute suspect
d3ad3fbb694ec439dd7fdbbfbe3541190383b80d2dbe593e27617ae0b9feef1b,2022-07,Gwent Police,Gwent Police,-3.205890,51.667647,On or near Waunllwyn Crescent,W01001348,Caerphilly 009A,Unable to prosecute suspect
40306721f8e7c4dd748fedaebbbfe02afa65e5f61920e06af2a0a52eade58eee,2022-07,Gwent Police,Gwent Police,-3.032145,51.640512,On or near Glan-Y-Nant Close,W01001534,Torfaen 012C,Unable to prosecute suspect
310c61024f0e7fc8703f3f0a944cf4716eb3a8d05e87f60e4539a7fc301aa25b,2022-07,Gwent Police,Gwent Police,-3.028986,51.642698,On or near Trem Twynbarlwm,W01001532,Torfaen 010E,Unable to prosecute suspect
a0137574985f4fab02dd975feb11773232041a425d6620a2ab7693f9144f752f,2022-07,Gwent Police,Gwent Police,-2.896509,51.708729,On or near Blestium Drive,W01001597,Monmouthshire 006F,Unable to prosecute suspect
82823383a4a1893f4a6ebd560335353eb006122831a0b805a7d3df01fcb1bbdb,2022-07,Gwent Police,Gwent Police,-3.030475,51.642712,On or near Glyntirion,W01001532,Torfaen 010E,Unable to prosecute suspect
142a9864182d3c0f4b84ececa682cb489e0df40eae9fa09050352e92b4ea2c30,2022-07,Gwent Police,Gwent Police,-3.033228,51.809983,On or near Beech Grove,W01001564,Monmouthshire 003D,Unable to prosecute suspect
d8dce6f943d5034dbfa70830bbf8175cb730519d253d4452e915555e15d303dc,2022-07,Gwent Police,Gwent Police,-3.240081,51.719802,On or near Duffryn Terrace,W01001384,Caerphilly 002C,Unable to prosecute suspect
c0347f7192a76b5d08756eb7adbad9c7dbe97033c328b93b22987b26a5803df8,2022-07,Gwent Police,Gwent Police,-3.066465,51.740767,On or near Ty-Gwyn Road,W01001482,Torfaen 002A,Unable to prosecute suspect
bc2d3eb1c78be3c51d432cb73d98b9036aaeb5d376df6ba96ee835e122812f44,2022-07,Gwent Police,Gwent Police,-3.228219,51.576824,On or near Heol-Yr-Onen,W01001370,Caerphilly 023A,Unable to prosecute suspect
68e954c7e19de4d8c6443af1cd8d9e76a4a2873ba63885ffbb98634c50f2e5af,2022-07,Gwent Police,Gwent Police,-3.018679,51.833136,On or near Rother Avenue,W01001546,Monmouthshire 002A,Unable to prosecute suspect
225b9d6a26410148b8478c2d86d251f8052933c8497f062486115d50789b3445,2022-07,Gwent Police,Gwent Police,-3.207229,51.577644,On or near Graham Court,W01001422,Caerphilly 022F,Unable to prosecute suspect
ac3dcd737e0129ca31b4c9deea0e874f1e76f2b3f81c38db6e2c68f2609dda64,2022-07,Gwent Police,Gwent Police,-2.995911,51.586840,On or near ,W01001687,Newport 014D,Unable to prosecute suspect
6de7ef98c98094476314ce8750e18b1fa662c323d8e05a23a974b27a18da220d,2022-07,Gwent Police,Gwent Police,-2.903422,51.700476,On or near Old Market Street,W01001597,Monmouthshire 006F,Unable to prosecute suspect
d91947ac6eba7ad95273cd71318a1f642f2b43585b14413fe83699b29cf13871,2022-07,Gwent Police,Gwent Police,-3.013517,51.663819,On or near Glaslyn Court,W01001493,Torfaen 008A,Unable to prosecute suspect
ee60f5408b14d66e315de48d2409b2a7b9350ff82712380da207fd43a4a66b59,2022-07,Gwent Police,Gwent Police,-3.248567,51.787122,On or near Star Street,W01001472,Blaenau Gwent 003A,Unable to prosecute suspect
9f2616c467957db9fb0f751af6812e3a3936525a044dcb92ee0648985a4c56ed,2022-07,Gwent Police,Gwent Police,-2.989840,51.580480,On or near West Market Street,W01001661,Newport 018C,Unable to prosecute suspect
ca8c111aab368c1c6328cf7b47ec897d01886820792b888a8ac071bf7160f732,2022-07,Gwent Police,Gwent Police,-3.022026,51.824556,On or near Radstock Court,W01001557,Monmouthshire 001C,Unable to prosecute suspect
0e7410700f2590b5b96ae47b26dfddaa7c20c6411dc95a064422c755933cc02f,2022-07,Gwent Police,Gwent Police,-3.210994,51.579197,On or near Greenwood Court,W01001422,Caerphilly 022F,Unable to prosecute suspect
8adda6ccaf3299358ae28b4505360824b8416fc4e2eda1688ad495a699b09a41,2022-07,Gwent Police,Gwent Police,-3.142137,51.598680,On or near Bryn Heulog Terrace,W01001343,Caerphilly 021B,Unable to prosecute suspect
6b52c9ca7d381109445af8f0bc786dc7c773c832af65eac4657e9cff0793e6e3,2022-07,Gwent Police,Gwent Police,-3.028610,51.828257,On or near Heol Y Capel,W01001545,Monmouthshire 001A,Unable to prosecute suspect
