Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
23a009426222f61395b94918be7040d20fc35367b6f0310e9ab93600be0d4984,2022-08,Gwent Police,Gwent Police,-2.985016,51.598342,On or near Margaret Avenue,W01001680,Newport 007E,Unable to prosecute suspect
6442073d5d7cf0e51a7f96125b7ac26bbc605919983f8d5724922309d662e7e3,2022-08,Gwent Police,Gwent Police,-3.027788,51.656169,On or near Heol Greenhill,W01001528,Torfaen 010D,Unable to prosecute suspect
c85f467d0c15fed6c326a3a32a54bb29c2957233dd4fe115eaa0a6f2a2c1a601,2022-08,Gwent Police,Gwent Police,-3.236222,51.654699,On or near Lansbury Avenue,W01001364,Caerphilly 012B,Unable to prosecute suspect
1a288c0ecf586d1dad3b571a799ecd9761a111e68537532a045bfe57f478036c,2022-08,Gwent Police,Gwent Police,-3.044071,51.699787,On or near Coedcae Terrace,W01001491,Torfaen 004A,Unable to prosecute suspect
1db7a87ef9336e662ae2086545b3a8249f425fc8ba5bc4cc249f16ec7c38aa8b,2022-08,Gwent Police,Gwent Police,-3.247074,51.773471,On or near ,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
43cb78584f64ea7f146c2c577565591885bed52562b66e7d566a99122e3d40a3,2022-08,Gwent Police,Gwent Police,-3.288439,51.768349,On or near Phillips Walk,W01001428,Caerphilly 001E,Unable to prosecute suspect
f1071e355f082a504376be290c83d69a99dc2ee7928305b81b9785a1565849c5,2022-08,Gwent Police,Gwent Police,-2.995745,51.587830,On or near Skinner Lane,W01001687,Newport 014D,Suspect charged
dd91e41c0f05cda89b5a222715fcfd3d7011fee2f6310de499ad5b9f0cfaa5e3,2022-08,Gwent Police,Gwent Police,-3.207570,51.781832,On or near Beulah Place,W01001456,Blaenau Gwent 004C,Unable to prosecute suspect
2928b05b1610426ae1895e63f7eba6511610a5c5b31a5437103cb71ef5837ad5,2022-08,Gwent Police,Gwent Police,-3.255318,51.664108,On or near Greenhill Place,W01001414,Caerphilly 008A,Unable to prosecute suspect
fe691a3ca7cf24e0798ac2da5784d56bcccd4549c49a5a7d99e5db21450cfb96,2022-08,Gwent Police,Gwent Police,-3.228111,51.627934,On or near Willow Way,W01001369,Caerphilly 012D,Unable to prosecute suspect
e97ceee66e6d38d3971bb3bc83bcac5ee754631de74f0d37a55feaa285e560bb,2022-08,Gwent Police,Gwent Police,-2.987886,51.575551,On or near ,W01001659,Newport 018A,Suspect charged
0682e6fbbb578db0702a127495e608c8628fcc26d6a8c031cf57622183149fdf,2022-08,Gwent Police,Gwent Police,-2.989822,51.578969,On or near Commercial Road,W01001661,Newport 018C,Suspect charged
71cfee878064907877b8a99b68c2a0d61ac92dc243d708f3f9d58b07fd275604,2022-08,Gwent Police,Gwent Police,-3.235144,51.683133,On or near Oaklands,W01001339,Caerphilly 004D,Unable to prosecute suspect
4556e53efed5ba6ebb1d57a9b095794e06419d4e188e8cb18fb7e857a0482a32,2022-08,Gwent Police,Gwent Police,-3.182562,51.594746,On or near Clôs Dinas Wen,W01001346,Caerphilly 020D,Unable to prosecute suspect
61098878ce34a867f2631503b2f1de5d7ad5e07f80b904f88eb64a69ccdb85d2,2022-08,Gwent Police,Gwent Police,-3.248735,51.765901,On or near Park Hill,W01001478,Blaenau Gwent 006C,Unable to prosecute suspect
f8b24c3138eb24d3f0788bb8655073dfe3003f6c498e71c5c0e989d5e99d2cf6,2022-08,Gwent Police,Gwent Police,-3.227112,51.647115,On or near Heol Rees,W01001365,Caerphilly 012C,Unable to prosecute suspect
70966357528d7c38a70dc9d6ecbb9d021e50bcb5f23033072fac4bcde0956b7b,2022-08,Gwent Police,Gwent Police,-2.995634,51.589387,On or near Market Street,W01001685,Newport 014B,Suspect charged
71e6ccc09db85eb66d92933ab499a3c2349abb6d5c04484aecde8bb9bfd2e8db,2022-08,Gwent Police,Gwent Police,-3.133586,51.683132,On or near Walters Avenue,W01001464,Blaenau Gwent 009A,Unable to prosecute suspect
51e9b70630ebb1cdb7a2553483bed0f499e3d6261ec3a543b4848b265b5d5d12,2022-08,Gwent Police,Gwent Police,-3.287597,51.656187,On or near Llancaiach Court,W01001379,Caerphilly 013C,Unable to prosecute suspect
48ad59f8547bfdeaa4207aba28cd7d9858bd5f6a2e1ea149798ff977aa6e59be,2022-08,Gwent Police,Gwent Police,-3.012472,51.659755,On or near Bronllys Place,W01001493,Torfaen 008A,Unable to prosecute suspect
7cbae53712a14fcb57922a40363d3c7f260d9ea73084da878c10420b83ff2f3f,2022-08,Gwent Police,Gwent Police,-2.949082,51.585258,On or near Aberthaw Road,W01001609,Newport 015B,Unable to prosecute suspect
aefaad3bfafafd9f1d0bb4da3d57ba6323c15bf38e09036a49512840f2d13f58,2022-08,Gwent Police,Gwent Police,-2.741191,51.585776,On or near Railway View,W01001589,Monmouthshire 010E,Unable to prosecute suspect
cb03a28949f6f2ed33ce7c4bb29ee0f19fdf598e12b3e4520dc5f3ccc80dc232,2022-08,Gwent Police,Gwent Police,-3.194846,51.669963,On or near ,W01001350,Caerphilly 009C,Unable to prosecute suspect
5f1d854573a5cb4f3aa058b2d26b39ec1793e4074e25e2933e2e43de364d6e43,2022-08,Gwent Police,Gwent Police,-2.987176,51.590096,On or near Cedar Road,W01001693,Newport 013E,Unable to prosecute suspect
e49b797b598a8de4ff8799a4e7c281558f1c11b07b34c92399cfb3f94fef41cf,2022-08,Gwent Police,Gwent Police,-3.027773,51.610770,On or near Lambourne Way,W01001617,Newport 003A,Suspect charged
cb3d4e0ee3d2c71bb48c6ee269042866ac6c4f923a1f1af4661eacd13d146ed2,2022-08,Gwent Police,Gwent Police,-3.012238,51.556407,On or near Schooner Avenue,W01001688,Newport 019C,Unable to prosecute suspect
948ef5b9a6a1501a810b5717b7a86d2579d381014225053cd654989d5118c33f,2022-08,Gwent Police,Gwent Police,-3.007032,51.648499,On or near Ffordd Llan-Yr-Avon,W01001507,Torfaen 008D,Unable to prosecute suspect
a3a7f7481688d55d3d4c806e72b715ebf0a8a11b103d635a13e86b9fd75bd781,2022-08,Gwent Police,Gwent Police,-3.007032,51.648499,On or near Ffordd Llan-Yr-Avon,W01001507,Torfaen 008D,Suspect charged
9937126c79a46e2b09ec3a8be021c7b4b2f518f05a374140123147bef7633a42,2022-08,Gwent Police,Gwent Police,-3.205350,51.582978,On or near Dol Fran,W01001421,Caerphilly 022E,Offender given a caution
66bd77f3540325598a64763aaafe6cc51ec22076f848104c4dd110f4035d83f2,2022-08,Gwent Police,Gwent Police,-3.054898,51.699960,On or near Pine Gardens,W01001541,Torfaen 004F,Unable to prosecute suspect
ceb15c93652b7eacfcfa5da7e7f156b397180c2bbdb85192733eb9b467afcadc,2022-08,Gwent Police,Gwent Police,-2.958353,51.589598,On or near Lawrence Hill Avenue,W01001608,Newport 008B,Suspect charged
16d7cd2bf8ef941499d91b0845f401f2b27daf0f70810fe599442c0dd4bda28a,2022-08,Gwent Police,Gwent Police,-3.094904,51.833323,On or near The Shires,W01001563,Monmouthshire 003C,Unable to prosecute suspect
84b74dd5100d0fc7b85593268b77790cd03dccf8f9a396287916bd1fc13ee3e7,2022-08,Gwent Police,Gwent Police,-3.001125,51.648684,On or near Twm Barlwm View,W01001507,Torfaen 008D,Suspect charged
e3fd6eceffa6ba97de7bf2a4279bf9f798f55bfe22663351653df0e112c16530,2022-08,Gwent Police,Gwent Police,-2.989840,51.580480,On or near West Market Street,W01001661,Newport 018C,Unable to prosecute suspect
6abcd3db9d903e47019824aced91a0f645cc3190c1b0a6366d6d42f29af3289d,2022-08,Gwent Police,Gwent Police,-3.011778,51.570150,On or near Buxton Close,W01001633,Newport 019A,Unable to prosecute suspect
3f55cedad36ddd4a63d614703582936515f9c4accaac95b8e6f0b181bfa5451a,2022-08,Gwent Police,Gwent Police,-2.995911,51.586840,On or near ,W01001687,Newport 014D,Unable to prosecute suspect
f878bfe5e53e001bf57bd0b7ac2fb57496f3e2701018b7ffb36a5ec71ed12f2c,2022-08,Gwent Police,Gwent Police,-3.221421,51.783155,On or near Gwaun Helyg Road,W01001457,Blaenau Gwent 004D,Unable to prosecute suspect
8f7abf96950dd4617624ffcbc2434249c4120d5bf3e3d560a2573cf5ad82d734,2022-08,Gwent Police,Gwent Police,-3.250702,51.782001,On or near Martindale Close,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
8cbe29c23c56880955cdce91edda2d8382ea1d995ceb54e5b9614a7523d7bb65,2022-08,Gwent Police,Gwent Police,-3.219994,51.645778,On or near Mount Pleasant,W01001369,Caerphilly 012D,Unable to prosecute suspect
1bd466ba9c031afbf6b269123b9eb855c221dd81142ffcdfcd02c8ed79120572,2022-08,Gwent Police,Gwent Police,-3.219994,51.645778,On or near Mount Pleasant,W01001369,Caerphilly 012D,Unable to prosecute suspect
9ac38128e8419782f5e3d685c007954faa475313f6e1a184331cd2aafbdac119,2022-08,Gwent Police,Gwent Police,-3.246938,51.725413,On or near Greenfield,W01001384,Caerphilly 002C,Unable to prosecute suspect
ee37d23babbd8a99847a10fd712fcefd8bf40cd4aab952c862a80d2e1761f97f,2022-08,Gwent Police,Gwent Police,-3.232755,51.580184,On or near East Avenue,W01001396,Caerphilly 023D,Unable to prosecute suspect
032cce6edb53c40803ec2d0e706442f39d0a9dbd15a7e1789f817b2a72f75a3d,2022-08,Gwent Police,Gwent Police,-3.027453,51.556311,On or near Steeplechase Road,W01001688,Newport 019C,Unable to prosecute suspect
9d2fe18314c24245520dba737c467ac7c87eb164e6f9e323a2b5782be3460f63,2022-08,Gwent Police,Gwent Police,-3.244108,51.770472,On or near Morgan Street,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
f62e5cc6681a051c665e90d9f066a8470fc33d82dcc9ef39b024ac3703422ba2,2022-08,Gwent Police,Gwent Police,-3.135600,51.681539,On or near Lewis Street,W01001464,Blaenau Gwent 009A,Unable to prosecute suspect
867ae5e609787aef450b75a18a6059f0070b8ec01f4e957fae9841d7c3f7bb17,2022-08,Gwent Police,Gwent Police,-2.995745,51.587830,On or near Skinner Lane,W01001687,Newport 014D,Suspect charged
b17e3955a6cd24f671d7e9aef4f7e99b75203ac4917f669323544d2c643bc958,2022-08,Gwent Police,Gwent Police,-3.205890,51.667647,On or near Waunllwyn Crescent,W01001348,Caerphilly 009A,Unable to prosecute suspect
4563839d8515aa5d72599d7accc71760f44988863c035beb776e4af391ce0f4f,2022-08,Gwent Police,Gwent Police,-3.008413,51.685307,On or near Monmouth Close,W01001510,Torfaen 005A,Unable to prosecute suspect
b8fa2b6d5f90957513ef1f5d906247367469f0dc886541957016fcda5d5f1787,2022-08,Gwent Police,Gwent Police,-3.237124,51.680945,On or near Ash Place,W01001339,Caerphilly 004D,Unable to prosecute suspect
d5103dd5bdbf2b5778b2198cf4f93f906e3e1ed0bdaf2fa3ad5949e41557a006,2022-08,Gwent Police,Gwent Police,-3.181588,51.738955,On or near Aubrey Terrace,W01001451,Blaenau Gwent 007B,Unable to prosecute suspect
212b6220566b9669d9e89d5a91dbad3135cb62ddb50663232d2a78e232bb20e9,2022-08,Gwent Police,Gwent Police,-3.008356,51.613043,On or near Rutherford Hill,W01001652,Newport 002B,Local resolution
018e474a48a829c9a64680f5d0c780106ae958dac91b30b91cbf5069777e9a6b,2022-08,Gwent Police,Gwent Police,-3.060152,51.725358,On or near Old Lane,W01001486,Torfaen 002E,Unable to prosecute suspect
01f1c4ecba1224c9b31386d8d77b3797463ad2725bf0d31d619b7d6ea2334083,2022-08,Gwent Police,Gwent Police,-3.222856,51.698394,On or near Commin Road,W01001325,Caerphilly 003A,Suspect charged
f9b2cbf829eb154da7d7ce97f8618880961d530c54067a6b9bea535559e83885,2022-08,Gwent Police,Gwent Police,-3.231922,51.568612,On or near Beech Tree Avenue,W01001426,Caerphilly 024E,Unable to prosecute suspect
be311de4d414dab43b4b98ddd477c2d0234cf94bbc4958e0c2c896469ae3f821,2022-08,Gwent Police,Gwent Police,-2.941764,51.590802,On or near Ringwood Place,W01001609,Newport 015B,Suspect charged
24fc0f193520ec80bd1d83eccef5b29492ff246b08fd374bf34393a7dff36fc7,2022-08,Gwent Police,Gwent Police,-3.222856,51.698394,On or near Commin Road,W01001325,Caerphilly 003A,Suspect charged
c970f657d738f609468fd6e1a613e461f0db7d2179e1830697b66d3de10cfee0,2022-08,Gwent Police,Gwent Police,-3.034824,51.643923,On or near Ledbrooke Close,W01001532,Torfaen 010E,Unable to prosecute suspect
35d3cf967b99b1cb85e56764b2280b4378657ee26d03d528e5f3b15af4c5be34,2022-08,Gwent Police,Gwent Police,-3.014632,51.830636,On or near Rholben Road,W01001558,Monmouthshire 002C,Unable to prosecute suspect
c7df6ac16ceaeecf543d12d69226eac0f479bb699a003bea13ce2df61799e16b,2022-08,Gwent Police,Gwent Police,-3.189464,51.651675,On or near Sir Ivor Lane,W01001403,Caerphilly 011C,Unable to prosecute suspect
4009653b3f87b9d6ceb3def2b4f3996c808202d6ae5664750a6a7db18b2a23ba,2022-08,Gwent Police,Gwent Police,-3.054204,51.655773,On or near Monnow Court,W01001501,Torfaen 009A,Unable to prosecute suspect
4249ab3256f50751311de68e5e8680298d241f1c998728ac4d71d84c9fa5b5db,2022-08,Gwent Police,Gwent Police,-3.257830,51.784443,On or near Ffordd Aneurin Bevan,W01001480,Blaenau Gwent 003E,Unable to prosecute suspect
8e9283ab95fc8ba80aa269553adab033bebcb589460088b8c4e550087b188401,2022-08,Gwent Police,Gwent Police,-3.045580,51.701239,On or near East View,W01001491,Torfaen 004A,Unable to prosecute suspect
0285f8bc674638bbe435d7ce7eed3483af99e64d4afd3f67c93f3d9ee930fe76,2022-08,Gwent Police,Gwent Police,-3.029473,51.606745,On or near Crouch Close,W01001620,Newport 003D,Unable to prosecute suspect
1d9f258c6fefb25bd77d4efd76046d8ef1a25d5b0438f86577146431201f9498,2022-08,Gwent Police,Gwent Police,-3.006673,51.689036,On or near Llandegefedd Way,W01001511,Torfaen 005B,Unable to prosecute suspect
e2d23d817393024e7698c711d05387cc01547735d30565246dfeb64547dea942,2022-08,Gwent Police,Gwent Police,-2.985847,51.594702,On or near Trostrey Street,W01001676,Newport 007B,Unable to prosecute suspect
34f1d849cc13a2c3e27bd19846073b21f3ab293b5949e730ce11de9d4183019a,2022-08,Gwent Police,Gwent Police,-2.882371,51.932286,On or near ,W01001548,Monmouthshire 001B,Unable to prosecute suspect
96ba8d501255e6e393a375378c2af564a2b504d04a9cc4fc3002dab9cd76addc,2022-08,Gwent Police,Gwent Police,-2.991621,51.584727,On or near Emlyn Street,W01001687,Newport 014D,Unable to prosecute suspect
89fed48d5f0ed6662af50e3ff2d1e923ff3d0d004ac8419a411fa8b14f821389,2022-08,Gwent Police,Gwent Police,-3.126479,51.626364,On or near Gelli-Unig Place,W01001354,Caerphilly 014D,Unable to prosecute suspect
1701d97ebe6a9c059ec7359dc2f2d6dd6ceb3f2853a5299c99af538129d5785c,2022-08,Gwent Police,Gwent Police,-3.232678,51.600282,On or near Coedybrain Court,W01001367,Caerphilly 019B,Unable to prosecute suspect
5022483b0eb08f0edf19f0b7d6fb42ea58dca40780b45836715349480b179eef,2022-08,Gwent Police,Gwent Police,-3.133482,51.655780,On or near Dôl Ebwy,W01001327,Caerphilly 014A,Unable to prosecute suspect
5e304132012384ec0f6989c01ff24e91a0837ea9d6a493d7bdf053376b3e06ce,2022-08,Gwent Police,Gwent Police,-2.752121,51.590373,On or near ,W01001589,Monmouthshire 010E,Unable to prosecute suspect
41d5cbafd448e5d5015fcaa5f10b72244268d906279089568f6d4a42cd99e0b0,2022-08,Gwent Police,Gwent Police,-2.750044,51.600115,On or near Heol Ithon,W01001543,Monmouthshire 009B,Unable to prosecute suspect
e38a19a4d0fe126ca1de62021ce6a926a260b860a3c0adecb72126216f326fd0,2022-08,Gwent Police,Gwent Police,-2.854699,51.763286,On or near Cilgant Caestory,W01001581,Monmouthshire 005E,Unable to prosecute suspect
99f47140758923370c19714e05ac52080bf15bd2193f801b1734da960498b5af,2022-08,Gwent Police,Gwent Police,-3.073636,51.773232,On or near Bryn-Welon Close,W01001487,Torfaen 001A,Unable to prosecute suspect
51a5819f365a557055cc862c27fccdbb5578a8425e288a4f0ed41346c282e065,2022-08,Gwent Police,Gwent Police,-2.995023,51.594445,On or near Malmesbury Close,W01001681,Newport 006B,Unable to prosecute suspect
08782a9c3ecd389c293d09c7b4159bfdf612d869e94c667053c61f75d8a7ea65,2022-08,Gwent Police,Gwent Police,-3.207549,51.777256,On or near ,W01001460,Blaenau Gwent 007E,Unable to prosecute suspect
d7e8b8f120e35f620a85799fe2a2d9513d7483f0c3fdc042f4356367f6b836ff,2022-08,Gwent Police,Gwent Police,-3.021714,51.655412,On or near Caradoc Road,W01001506,Torfaen 010A,Unable to prosecute suspect
8ffffce04412591ae8013b7bea2453cbdcec010fb0d539351d73d50dd949f25a,2022-08,Gwent Police,Gwent Police,-3.085302,51.772559,On or near Ivor Street,W01001489,Torfaen 001C,Unable to prosecute suspect
c110d1fd35b5624791ddcca095f4eef966c80ed222663eb29b608cf8afc6026f,2022-08,Gwent Police,Gwent Police,-3.170179,51.799033,On or near Greenland Road,W01001448,Blaenau Gwent 002C,Unable to prosecute suspect
ac4eb7cc803456fb14d2a836a04a142bce635cdfaaeaa3d64a82cff90f2768d6,2022-08,Gwent Police,Gwent Police,-3.035543,51.695771,On or near Cwrt Yr Ysgol,W01001496,Torfaen 004B,Unable to prosecute suspect
f6cc6172e94366457ee7bde8c324d724d2414c8f75b69f3a79e252d5298ae046,2022-08,Gwent Police,Gwent Police,-2.677977,51.627770,On or near Redwood Close,W01001584,Monmouthshire 008B,Unable to prosecute suspect
acc922371a946011f0128ca2d080124afc6a89d0065e960d689973c3e4a695ee,2022-08,Gwent Police,Gwent Police,-2.741191,51.585776,On or near Railway View,W01001589,Monmouthshire 010E,Unable to prosecute suspect
80a59da92c5982e3876a33c632b4dc8772d1e0b560bfb6c87c9775a9cba50021,2022-08,Gwent Police,Gwent Police,-3.132969,51.727907,On or near ,W01001436,Blaenau Gwent 008B,Unable to prosecute suspect
a932d450fb079bdb05119dd2dc19ccbb2c226ab207c3e560c18b1cc0a8283915,2022-08,Gwent Police,Gwent Police,-2.714233,51.811113,On or near Glendower Street,W01001554,Monmouthshire 004C,Unable to prosecute suspect
8bfb2ff780a3418e167ee3872749ffaf98180edb0900f058a569fb165bd64da4,2022-08,Gwent Police,Gwent Police,-3.034729,51.608677,On or near Darent Close,W01001619,Newport 003C,Unable to prosecute suspect
e30846ee312d7dca06372059a435dde23fb63848633d56f059b7160e365bcaf2,2022-08,Gwent Police,Gwent Police,-3.015025,51.574033,On or near Masefield Vale,W01001630,Newport 017B,Unable to prosecute suspect
ad44841a39aec32e75945f438618b7a1078b806f3b5505a7b6113dc4f3e197e0,2022-08,Gwent Police,Gwent Police,-2.990428,51.592910,On or near Rudry Street,W01001676,Newport 007B,Unable to prosecute suspect
fb4a062e31b1e65f7bb80fc1e1432ae9d8bd5bcebdbe47931ded607a207aa7a9,2022-08,Gwent Police,Gwent Police,-3.001125,51.648684,On or near Twm Barlwm View,W01001507,Torfaen 008D,Unable to prosecute suspect
fc9b74192131113caf036b7ed92175cec7cf3c1e69702775dc431a2d30c361db,2022-08,Gwent Police,Gwent Police,-3.019337,51.658355,On or near Plas Twyn,W01001519,Torfaen 007A,Unable to prosecute suspect
5fa6da04e545e2c621906e40a80c68500dd7d958e71b908bf1e71dc6ec442ada,2022-08,Gwent Police,Gwent Police,-2.677109,51.641415,On or near ,W01001587,Monmouthshire 008C,Unable to prosecute suspect
0e86444478c63e3d635b60e6338ddcc0e4b076d2817a8ddbd188dc90823a6ce6,2022-08,Gwent Police,Gwent Police,-3.042656,51.581506,On or near Myrtle Drive,W01001671,Newport 016D,Unable to prosecute suspect
d9c345f92f69160171e357653e90085fa6bdf9f29949a3f1a13b4267c0dc6d3a,2022-08,Gwent Police,Gwent Police,-2.995996,51.585463,On or near Charles Street,W01001687,Newport 014D,Unable to prosecute suspect
cc14528406a928032a32069aa15018ad5f4e5f0f5fdf35193d160388ea32f72d,2022-08,Gwent Police,Gwent Police,-3.008484,51.615559,On or near Llewellyn Walk,W01001652,Newport 002B,Unable to prosecute suspect
2becd73a497466b5da57f24801bcce8508c2ba8a91f3d57049e67bcd5d2b75d6,2022-08,Gwent Police,Gwent Police,-2.963714,51.613040,On or near ,W01001628,Newport 001F,Formal action is not in the public interest
4b1a044ee6b2e06567e24f1a9add02ea40bf6bb95d9950a919e450e1a2924af8,2022-08,Gwent Police,Gwent Police,-3.240959,51.767170,On or near ,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
0fe6d702fd7755809cec4ed1ac7e0cff83bcecc8d5a3552aa76699d09a798f78,2022-08,Gwent Police,Gwent Police,-3.237124,51.680945,On or near Ash Place,W01001339,Caerphilly 004D,Unable to prosecute suspect
f514dba30f08470ef99d283bb9ae5cb55eb9d8ec9c15d7f1b3f571480e38f195,2022-08,Gwent Police,Gwent Police,-3.226419,51.647167,On or near Ael Y Bryn,W01001365,Caerphilly 012C,Unable to prosecute suspect
ef6405150e3f77c1173ff8a83080a52c11dec86bb16c0b3271b2c2b928d98553,2022-08,Gwent Police,Gwent Police,-3.249876,51.782532,On or near Stryd Siarl,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
0fe1919742fe06b90de1cd48335c73987c808860b825ee791cc2272d46e78d29,2022-08,Gwent Police,Gwent Police,-3.003184,51.586787,On or near Ford Street,W01001685,Newport 014B,Unable to prosecute suspect
a246e55ffeec532c97df33ef46265351ecd2a964905188962d474803d026e29b,2022-08,Gwent Police,Gwent Police,-3.225784,51.694308,On or near School Street,W01001326,Caerphilly 003B,Unable to prosecute suspect
7db54a620671a6f3a66e5442f4d46e1e112d23601b8c60f561d9d4eebfe2b492,2022-08,Gwent Police,Gwent Police,-3.241639,51.686283,On or near Heol Cae-Derwen,W01001339,Caerphilly 004D,Unable to prosecute suspect
6d5c70a9559d74c18e6ab28c938457993c550f9686c15a2dd8395ab91e43680e,2022-08,Gwent Police,Gwent Police,-3.204329,51.591854,On or near Coed-Y-Pandy,W01001344,Caerphilly 020C,Unable to prosecute suspect
189b4dcd7e4d0b04f83bd66a5ff9f6b1dfe86953c3307b6734ebd3f8caf3726e,2022-08,Gwent Police,Gwent Police,-2.939912,51.586420,On or near Eric Coates Close,W01001668,Newport 010D,Unable to prosecute suspect
f599b42f4c12224b37ad49b3184b2357d51335ad846b73298fa621b37ec97d03,2022-08,Gwent Police,Gwent Police,-2.995376,51.589042,On or near ,W01001685,Newport 014B,Unable to prosecute suspect
b5aac3c3c141bbd0151e71ddca3b73c7dce84744efa42faa2d9a8de7f518ee74,2022-08,Gwent Police,Gwent Police,-3.199860,51.589922,On or near ,W01001344,Caerphilly 020C,Formal action is not in the public interest
